iteration,exploration_rate,ranking_strategy,accuracy,precision,recall,kickout,training_set_size,training_default_rate,n_rejects_total,n_explored,n_explored_defaulted,n_explored_repaid,exploration_default_rate,reject_default_rate,exploration_cost,explored_risk_mean,run,dataset,model
8,0.02,least_risky,0.7881389776357828,0.4861111111111111,0.06622516556291391,-0.027777777777777776,25038,0.21695023564182442,129,3,1,2,0.3333333333333333,0.5038759689922481,1.0,0.51,0,ppdai_imb77,rf
9,0.02,least_risky,0.7784637733793354,0.4966442953020134,0.06070549630844955,-0.006711409395973154,27531,0.21691910936762196,133,3,2,1,0.6666666666666666,0.5488721804511278,2.0,0.51,0,ppdai_imb77,rf
10,0.02,least_risky,0.7796271637816246,0.4713375796178344,0.05627376425855513,-0.05732484076433121,30039,0.2171510369852525,118,3,3,0,1.0,0.6271186440677966,3.0,0.51,0,ppdai_imb77,rf
0,0.02,least_risky,0.764,0.6,0.06224066390041494,0.2,5000,0.2366,0,0,0,0,0.0,0.0,0.0,0.0,1,ppdai_imb77,rf
1,0.02,least_risky,0.7740225314777999,0.5777777777777777,0.07471264367816093,0.15555555555555556,7543,0.22961686331698264,82,2,1,1,0.5,0.4268292682926829,1.0,0.51,1,ppdai_imb77,rf
2,0.02,least_risky,0.7718253968253969,0.41935483870967744,0.057777777777777775,-0.16129032258064516,10076,0.22905915045653036,92,2,1,1,0.5,0.6086956521739131,1.0,0.51,1,ppdai_imb77,rf
3,0.02,least_risky,0.7837301587301587,0.6153846153846154,0.07142857142857142,0.23076923076923078,12596,0.2266592569069546,106,3,2,1,0.6666666666666666,0.5754716981132075,2.0,0.51,1,ppdai_imb77,rf
4,0.02,least_risky,0.7718719049191152,0.5194805194805194,0.05763688760806916,0.03896103896103896,15145,0.22410036315615714,76,2,2,0,1.0,0.6578947368421053,2.0,0.51,1,ppdai_imb77,rf
5,0.02,least_risky,0.7789414095669402,0.47959183673469385,0.06048906048906049,-0.04081632653061224,17661,0.22195798652397938,110,3,2,1,0.6666666666666666,0.5363636363636364,2.0,0.51,1,ppdai_imb77,rf
6,0.02,least_risky,0.7700693756194251,0.5080645161290323,0.06774193548387097,0.016129032258064516,20180,0.22205153617443013,107,3,0,3,0.0,0.5981308411214953,0.0,0.51,1,ppdai_imb77,rf
