iteration,exploration_rate,ranking_strategy,accuracy,precision,recall,kickout,training_set_size,training_default_rate,n_rejects_total,n_explored,n_explored_defaulted,n_explored_repaid,exploration_default_rate,reject_default_rate,exploration_cost,explored_risk_mean,run,dataset,model
2,0.01,least_risky,0.7818542389687655,0.6,0.05357142857142857,0.2,10085,0.22835894893406047,78,1,0,1,0.0,0.6666666666666666,0.0,0.501081993146662,1,ppdai_imb77,gbdt
3,0.01,least_risky,0.778876582278481,0.62,0.0542907180385289,0.24,12636,0.2270496992719215,73,1,1,0,1.0,0.5616438356164384,1.0,0.5003494870063372,1,ppdai_imb77,gbdt
4,0.01,least_risky,0.7732806844356697,0.5925925925925926,0.045779685264663805,0.18518518518518517,15192,0.22498683517640863,68,1,0,1,0.0,0.5588235294117647,0.0,0.500446631390193,1,ppdai_imb77,gbdt
5,0.01,least_risky,0.7682548632647308,0.52,0.04727272727272727,0.04,17731,0.22266087643110935,85,1,1,0,1.0,0.6352941176470588,1.0,0.500049358864731,1,ppdai_imb77,gbdt
6,0.01,least_risky,0.772189349112426,0.5512820512820513,0.046137339055793994,0.10256410256410256,20277,0.2232085614242738,78,1,1,0,1.0,0.6153846153846154,1.0,0.5014748820228312,1,ppdai_imb77,gbdt
7,0.01,least_risky,0.7838843880008759,0.5342465753424658,0.03931451612903226,0.0684931506849315,22833,0.22331712871720755,68,1,1,0,1.0,0.6764705882352942,1.0,0.5015400675189647,1,ppdai_imb77,gbdt
8,0.01,least_risky,0.7864039408866995,0.5641025641025641,0.04021937842778794,0.1282051282051282,25373,0.22216529381626138,84,1,0,1,0.0,0.6428571428571429,0.0,0.500147600653209,1,ppdai_imb77,gbdt
9,0.01,least_risky,0.7871845355289064,0.6145833333333334,0.04872006606110652,0.22916666666666666,27934,0.22281091143409465,63,1,0,1,0.0,0.5873015873015873,0.0,0.5018687028206872,1,ppdai_imb77,gbdt
10,0.01,least_risky,0.7855619360131255,0.6153846153846154,0.04216867469879518,0.23076923076923078,30471,0.2202421974992616,87,1,1,0,1.0,0.7471264367816092,1.0,0.5002949142594925,1,ppdai_imb77,gbdt
0,0.01,least_risky,0.785,0.4883720930232558,0.09813084112149532,-0.023255813953488372,5000,0.2286,0,0,0,0,0.0,0.0,0.0,0.0,2,ppdai_imb77,gbdt
1,0.01,least_risky,0.7938625750500333,0.6290322580645161,0.12,0.25806451612903225,7494,0.22324526287696825,131,2,0,2,0.0,0.6259541984732825,0.0,0.5004879000858454,2,ppdai_imb77,gbdt
2,0.01,least_risky,0.7966950425638458,0.6470588235294118,0.07838479809976247,0.29411764705882354,9982,0.21889400921658986,137,2,0,2,0.0,0.5547445255474452,0.0,0.501593910319001,2,ppdai_imb77,gbdt
3,0.01,least_risky,0.7941529835802964,0.4888888888888889,0.042884990253411304,-0.022222222222222223,12484,0.2155559115668055,123,2,2,0,1.0,0.5691056910569106,2.0,0.5012227049365309,2,ppdai_imb77,gbdt
4,0.01,least_risky,0.7870709763412196,0.5254237288135594,0.048286604361370715,0.05084745762711865,15003,0.21788975538225688,106,2,2,0,1.0,0.5188679245283019,2.0,0.5015020750641905,2,ppdai_imb77,gbdt
5,0.01,least_risky,0.7965763195435093,0.7017543859649122,0.05434782608695652,0.40350877192982454,17523,0.21680077612281,105,2,2,0,1.0,0.6,2.0,0.5002316691814424,2,ppdai_imb77,gbdt
6,0.01,least_risky,0.8026939386380644,0.5194805194805194,0.05037783375314862,0.03896103896103896,20043,0.21648455819987028,105,2,1,1,0.5,0.5619047619047619,1.0,0.5020776571173435,2,ppdai_imb77,gbdt
7,0.01,least_risky,0.7812707549258358,0.5925925925925926,0.03206412825651302,0.18518518518518517,22585,0.21722382112021252,82,1,0,1,0.0,0.5365853658536586,0.0,0.5016913650886928,2,ppdai_imb77,gbdt
8,0.01,least_risky,0.7882587064676617,0.5068493150684932,0.03474178403755868,0.0136986301369863,25122,0.21817530451397182,87,1,0,1,0.0,0.6206896551724138,0.0,0.5014137008686815,2,ppdai_imb77,gbdt
9,0.01,least_risky,0.792623395407702,0.625,0.034393809114359415,0.25,27653,0.21708313745344085,93,1,0,1,0.0,0.6344086021505376,0.0,0.5001379187378704,2,ppdai_imb77,gbdt
10,0.01,least_risky,0.7812913907284769,0.6097560975609756,0.037341299477221805,0.21951219512195122,30198,0.21782899529770183,79,1,1,0,1.0,0.6455696202531646,1.0,0.500370060299534,2,ppdai_imb77,gbdt
0,0.01,least_risky,0.774,0.5416666666666666,0.11304347826086956,0.08333333333333333,5000,0.2296,0,0,0,0,0.0,0.0,0.0,0.0,3,ppdai_imb77,gbdt
1,0.01,least_risky,0.7797737857618097,0.46808510638297873,0.06707317073170732,-0.06382978723404255,7514,0.22637742879957412,111,2,1,1,0.5,0.5135135135135135,1.0,0.5021211831194995,3,ppdai_imb77,gbdt
2,0.01,least_risky,0.784607696151924,0.5740740740740741,0.07061503416856492,0.14814814814814814,10005,0.22288855572213892,134,2,2,0,1.0,0.5597014925373134,2.0,0.50057544195573,3,ppdai_imb77,gbdt
3,0.01,least_risky,0.7972055888223553,0.5076923076923077,0.06483300589390963,0.015384615384615385,12525,0.2233932135728543,105,2,1,1,0.5,0.5523809523809524,1.0,0.5056333744783852,3,ppdai_imb77,gbdt
4,0.01,least_risky,0.7703555998670655,0.582089552238806,0.05555555555555555,0.16417910447761194,15041,0.22232564324180573,109,2,1,1,0.5,0.5504587155963303,1.0,0.5018043799436755,3,ppdai_imb77,gbdt
5,0.01,least_risky,0.7839067386977537,0.5641025641025641,0.05714285714285714,0.1282051282051282,17581,0.2215459871452136,84,1,1,0,1.0,0.5595238095238095,1.0,0.5001948458888171,3,ppdai_imb77,gbdt
6,0.01,least_risky,0.7799054961452375,0.5714285714285714,0.0446927374301676,0.14285714285714285,20104,0.22055312375646638,102,2,2,0,1.0,0.5882352941176471,2.0,0.5036479483019793,3,ppdai_imb77,gbdt
7,0.01,least_risky,0.782243816254417,0.6493506493506493,0.049554013875123884,0.2987012987012987,22636,0.2193850503622548,92,1,1,0,1.0,0.5978260869565217,1.0,0.5021359623800905,3,ppdai_imb77,gbdt
8,0.01,least_risky,0.7876440206595153,0.5384615384615384,0.04553903345724907,0.07692307692307693,25169,0.21828439747308195,91,1,0,1,0.0,0.6483516483516484,0.0,0.5029607087258124,3,ppdai_imb77,gbdt
9,0.01,least_risky,0.7918396822531143,0.5529411764705883,0.04044750430292599,0.10588235294117647,27693,0.2183584299281407,100,1,0,1,0.0,0.64,0.0,0.5009214482107686,3,ppdai_imb77,gbdt
10,0.01,least_risky,0.789247311827957,0.5529411764705883,0.036632891660171474,0.10588235294117647,30223,0.2181782086490421,94,1,1,0,1.0,0.6808510638297872,1.0,0.5025469549594764,3,ppdai_imb77,gbdt
0,0.01,least_risky,0.779,0.56,0.12334801762114538,0.12,5000,0.2324,0,0,0,0,0.0,0.0,0.0,0.0,4,ppdai_imb77,gbdt
1,0.01,least_risky,0.7727882037533512,0.5961538461538461,0.08882521489971347,0.19230769230769232,7456,0.22371244635193133,169,2,1,1,0.5,0.5621301775147929,1.0,0.501173857126097,4,ppdai_imb77,gbdt
2,0.01,least_risky,0.7848164906988436,0.5,0.06074766355140187,0.0,9943,0.22206577491702706,138,2,1,1,0.5,0.5652173913043478,1.0,0.5009157728337568,4,ppdai_imb77,gbdt
3,0.01,least_risky,0.7824688379573783,0.5294117647058824,0.04963235294117647,0.058823529411764705,12432,0.2166988416988417,136,2,1,1,0.5,0.5073529411764706,1.0,0.5009102737311915,4,ppdai_imb77,gbdt
4,0.01,least_risky,0.7868852459016393,0.5131578947368421,0.06103286384976526,0.02631578947368421,14941,0.2141757579813935,116,2,1,1,0.5,0.5862068965517241,1.0,0.5019681912854304,4,ppdai_imb77,gbdt
5,0.01,least_risky,0.7849770642201835,0.5921052631578947,0.058900523560209424,0.18421052631578946,17436,0.21501491167699013,130,2,2,0,1.0,0.5923076923076923,2.0,0.5010090199455606,4,ppdai_imb77,gbdt
